probe_id,point_norm_squared,direct_determinant,predicted_determinant,absolute_residual
614,2.2917786203181167,2.0804484557286505e-06,1.2366875554272987e-06,8.437609003013518e-07
615,1.610933701261399,1.5345045324779335e-06,1.491376711877029e-06,4.312782060090441e-08
616,4.49234227773134,0.00010390148614976222,5.282713432098742e-05,5.10743518287748e-05
617,3.7546730392870673,0.00023721250930476532,0.00023016349166267363,7.049017642091692e-06
618,3.7849619513237394,1.1426706268030678e-06,-2.290123536265856e-05,2.4043905989461628e-05
619,4.097580798952356,2.8900276301784863e-06,-3.5456505230650374e-05,3.834653286082886e-05
620,2.6523817870512376,7.057388851070787e-06,5.115890310428429e-06,1.9414985406423586e-06
621,1.742528653854206,7.366188406806054e-07,5.88155065854049e-07,1.4846377482655638e-07
622,8.318964648825016,0.017613678955828854,0.01640143551069559,0.0012122434451332653
623,5.469041519073821,0.0008336857216452205,0.000700959527199835,0.00013272619444538547
624,5.328710331303393,0.00044352558193513464,0.00031664021143297386,0.00012688537050216077
625,3.879131186304914,9.137933885480222e-05,7.396776146563579e-05,1.7411577389166426e-05
626,5.763664078234559,0.0009717990306539425,0.0007915949171790936,0.00018020411347484887
627,1.6812794247592668,1.833410309868882e-10,-1.9122693996283216e-07,1.9141028099381905e-07
628,2.529148849699149,7.1774836556517436e-06,5.834013566227815e-06,1.3434700894239283e-06
629,5.087855236729489,4.341399600534593e-05,-8.73957091519775e-05,0.00013080970515732342
630,3.4457792562311353,1.544867426682689e-05,4.46485780804979e-06,1.09838164587771e-05
631,3.104097916472518,1.5319345082594012e-06,-5.383756131307395e-06,6.9156906395667965e-06
632,2.5892231184355166,2.237701604631491e-06,2.739983906050526e-07,1.9637032140264384e-06
633,4.703610057742109,0.00013864842127089691,7.116354579179644e-05,6.748487547910048e-05
634,4.741961832520843,0.001044256218601323,0.0010176715206042608,2.6584697997062128e-05
635,5.086236537861884,9.983066658923645e-06,-0.00012797131481035533,0.00013795438146927896
636,3.9765665775078523,0.000101455797321728,8.035114925016465e-05,2.1104648071563353e-05
637,9.310264159786776,0.01250483365350258,0.009003919171608771,0.0035009144818938086
638,3.7232568899545586,0.00020732842417005618,0.0001992570363103223,8.07138785973387e-06
639,2.2515498518551724,1.1362621916962083e-06,2.730162352419254e-07,8.632459564542829e-07
640,11.716313877563957,0.1369924357715511,0.12703347031456644,0.009958965456984659
641,3.9667547540736656,0.00015491254193996412,0.00013816422412031625,1.6748317819647874e-05
642,6.4728394181237325,0.0006639283732549993,0.0001979402812786931,0.0004659880919763062
643,1.8983485094372288,5.30597440310156e-07,2.334089987665303e-07,2.9718844154362573e-07
644,5.393230416307945,0.0005460857303001592,0.00040994095241417196,0.00013614477788598722
645,0.9941032524226323,4.358549162797731e-08,3.934944296769107e-08,4.236048660286238e-09
646,3.7458705522817857,5.5390830792581984e-05,3.986141993344734e-05,1.5529410859134644e-05
647,6.6105533767158695,0.0026792020939437238,0.0022871896390718057,0.0003920124548719181
648,1.0413158762807408,6.046349612280964e-08,5.538091306143884e-08,5.082583061370802e-09
649,6.459806990152401,0.0037808269466074384,0.0034871085264866946,0.00029371842012074385
650,2.7517428080066644,1.6462436178693193e-05,1.4524477430647198e-05,1.9379587480459945e-06
651,2.1647686549644067,5.278409949747031e-06,4.900330313989504e-06,3.780796357575267e-07
652,1.2383220500612473,2.3530419286842702e-07,2.2244347556905085e-07,1.2860717299376176e-08
653,7.909500865030122,6.175472766234836e-05,-0.0019551910675822525,0.002016945795244601
654,6.402530935235811,8.609193909150107e-05,-0.0004485001672088788,0.0005345921063003799
655,5.381971947490921,0.001390371108378377,0.0013072232538327792,8.314785454559791e-05
656,0.9273759451634791,3.626618030196912e-08,3.402456677408724e-08,2.241613527881878e-09
657,4.145901939015991,1.0725079301219945e-05,-2.780586271180616e-05,3.853094201302611e-05
658,1.0606726466762733,2.3023666631094442e-08,1.486397280537988e-08,8.159693825714562e-09
659,2.4021650700777153,9.34577393608623e-06,8.530613464698551e-06,8.151604713876782e-07
660,7.2063868312561175,0.0012779525839509592,0.00038658518179469773,0.0008913674021562614
661,3.7262647715946566,9.417695932487978e-05,8.217483594569548e-05,1.2002123379184295e-05
662,3.647166394531665,1.9168798549551073e-05,3.468329213457179e-06,1.5700469336093893e-05
663,4.383528839190572,0.0005126841645743227,0.0004902102995049248,2.247386506939791e-05
