probe_id,point_norm_squared,e1_direct,e1_predicted,e1_residual,e2_direct,e2_predicted,e2_residual,e3_direct,e3_predicted,e3_residual,e4_direct,e4_predicted,e4_residual,e5_direct,e5_predicted,e5_residual
18,5.196382875534534,2.165159531472716,2.1651595314727228,6.661338147750939e-15,1.8027387922287486,1.8027387922287612,1.2656542480726785e-14,0.7087308596226314,0.7087308596226413,9.880984919163893e-15,0.12748492484030596,0.12748492484030938,3.4139358007223564e-15,0.00816298371286072,0.008162983712861198,4.77048955893622e-16
19,5.743840890467235,2.393267037694682,2.3932670376946814,4.440892098500626e-16,2.1762800890429497,2.1762800890429466,3.1086244689504383e-15,0.9097781438797847,0.9097781438797822,2.55351295663786e-15,0.16132862337166534,0.16132862337166431,1.0269562977782698e-15,0.007095874567110052,0.0070958745671099435,1.0842021724855044e-16
20,3.581188469241786,1.4921618621840793,1.4921618621840773,1.9984014443252818e-15,0.8905732142550637,0.8905732142550612,2.55351295663786e-15,0.27151019375069474,0.2715101937506939,8.326672684688674e-16,0.044565660844717456,0.04456566084471716,2.983724378680108e-16,0.003734506563359532,0.0037345065633594995,3.252606517456513e-17
21,1.4590901628067559,0.6079542345028142,0.607954234502815,8.881784197001252e-16,0.14745255593730244,0.14745255593730278,3.3306690738754696e-16,0.018129872430543037,0.018129872430543124,8.673617379884035e-17,0.0011819266779747389,0.001181926677974746,7.15573433840433e-18,3.8419441679588275e-05,3.8419441679588566e-05,2.913793338554793e-19
22,11.427929084811153,4.761637118671315,4.761637118671313,1.7763568394002505e-15,8.952548350649229,8.95254835064922,8.881784197001252e-15,8.383149235346004,8.383149235346,3.552713678800501e-15,4.039221949878664,4.039221949878656,7.993605777301127e-15,0.9260647768356939,0.9260647768356925,1.3322676295501878e-15
23,8.596222665128893,3.5817594438037044,3.5817594438037057,1.3322676295501878e-15,5.046678015538353,5.046678015538357,4.440892098500626e-15,3.52055579978592,3.5205557997859316,1.1546319456101628e-14,1.251260424818341,1.2512604248183479,6.8833827526759706e-15,0.20818808541723757,0.2081880854172398,2.220446049250313e-15
24,3.191505558754388,1.3297939828143255,1.3297939828143281,2.6645352591003757e-15,0.6901186895267246,0.6901186895267283,3.6637359812630166e-15,0.17401955999594987,0.17401955999595173,1.8596235662471372e-15,0.021433496795736532,0.021433496795736886,3.5388358909926865e-16,0.0011291233181964016,0.0011291233181964383,3.664603343001005e-17
25,7.301420330371191,3.0422584709879947,3.0422584709879965,1.7763568394002505e-15,3.6993141063628565,3.6993141063628596,3.1086244689504383e-15,2.2819891222342426,2.2819891222342483,5.773159728050814e-15,0.7453182093608907,0.7453182093608921,1.4432899320127035e-15,0.1208797019228026,0.12087970192280288,2.7755575615628914e-16
26,3.5795804087495924,1.4914918369789967,1.4914918369789967,0.0,0.8375806461209814,0.8375806461209816,2.220446049250313e-16,0.21121094463388895,0.21121094463388895,0.0,0.020791103006893897,0.02079110300689388,1.734723475976807e-17,0.00018652335506444485,0.00018652335506444374,1.111307226797642e-18
27,0.8040172364891,0.3350071818704584,0.3350071818704583,1.1102230246251565e-16,0.04410228862479135,0.04410228862479132,2.7755575615628914e-17,0.002850370604300338,0.002850370604300332,6.071532165918825e-18,9.162927774288009e-05,9.162927774287941e-05,6.776263578034403e-19,1.3060738269956853e-06,1.3060738269956699e-06,1.545835128739098e-20
28,2.053164367883701,0.8554851532848753,0.8554851532848754,1.1102230246251565e-16,0.27814314315333094,0.27814314315333094,0.0,0.04164816806427111,0.041648168064271136,2.7755575615628914e-17,0.0026650937139383545,0.0026650937139383506,3.903127820947816e-18,4.4537924469636616e-05,4.4537924469636386e-05,2.303929616531697e-19
29,6.656359466711163,2.7734831111296505,2.7734831111296514,8.881784197001252e-16,2.908084941984172,2.9080849419841743,2.220446049250313e-15,1.3827979026773694,1.3827979026773722,2.886579864025407e-15,0.26588628287090876,0.26588628287090943,6.661338147750939e-16,0.008280178451826855,0.00828017845182701,1.5612511283791264e-16
30,1.3276437650179906,0.5531849020908297,0.5531849020908295,2.220446049250313e-16,0.11681209614187676,0.11681209614187661,1.5265566588595902e-16,0.011466884118374753,0.011466884118374739,1.3877787807814457e-17,0.0004940987688576925,0.0004940987688576905,1.951563910473908e-18,6.405026585324158e-06,6.405026585324071e-06,8.639736061993863e-20
31,4.0158565478850745,1.6732735616187844,1.6732735616187813,3.1086244689504383e-15,1.1223086039843102,1.1223086039843049,5.329070518200751e-15,0.38277088777552104,0.38277088777551876,2.275957200481571e-15,0.06920773359492288,0.06920773359492216,7.216449660063518e-16,0.006212612251351905,0.00621261225135181,9.454242944073599e-17
32,1.547607281623704,0.6448363673432103,0.6448363673432103,0.0,0.15856969822693184,0.1585696982269317,1.3877787807814457e-16,0.018067065840017153,0.018067065840017136,1.734723475976807e-17,0.0008933375403542534,0.0008933375403542499,3.577867169202165e-18,1.250180476858191e-05,1.2501804768581715e-05,1.9481757786848908e-19
33,3.4004208311094573,1.416842012962277,1.416842012962274,2.886579864025407e-15,0.8270522016804874,0.8270522016804834,3.9968028886505635e-15,0.2544847460108092,0.2544847460108076,1.609823385706477e-15,0.04351887811333505,0.04351887811333462,4.2327252813834093e-16,0.0039205112814722845,0.0039205112814722385,4.597017211338539e-17
34,8.01649478587932,3.340206160783044,3.34020616078305,6.217248937900877e-15,4.430376024363214,4.43037602436323,1.5987211554602254e-14,2.945676884167029,2.945676884167052,2.3092638912203256e-14,1.015395064250134,1.015395064250145,1.1102230246251565e-14,0.1680664410152733,0.16806644101527635,3.0531133177191805e-15
35,2.2168391555633296,0.9236829814847209,0.9236829814847205,4.440892098500626e-16,0.3349454461621201,0.3349454461621196,4.996003610813204e-16,0.059734733184442966,0.05973473318444284,1.249000902703301e-16,0.005340333056647189,0.005340333056647169,1.9949319973733282e-17,0.0002160888093484047,0.00021608880934840294,1.7618285302889447e-18
36,4.628009931704067,1.9283374715433586,1.9283374715433617,3.1086244689504383e-15,1.4283668687211177,1.428366868721123,5.329070518200751e-15,0.49749318136290255,0.4974931813629075,4.9404924595819466e-15,0.07820966260950697,0.07820966260950836,1.3877787807814457e-15,0.004144162816343255,0.004144162816343457,2.0209528495129803e-16
37,4.388560652781863,1.828566938659112,1.82856693865911,1.9984014443252818e-15,1.2985524112661446,1.2985524112661408,3.774758283725532e-15,0.44445239008372217,0.44445239008372023,1.942890293094024e-15,0.07313816037087109,0.07313816037087065,4.440892098500626e-16,0.004966415484881969,0.004966415484881907,6.158268339717665e-17
38,1.4728212654643498,0.6136755272768126,0.6136755272768124,2.220446049250313e-16,0.1460032213655475,0.14600322136554733,1.6653345369377348e-16,0.01671037667589325,0.016710376675893222,2.7755575615628914e-17,0.0009175733530440685,0.0009175733530440636,4.87890977618477e-18,2.073297103509929e-05,2.073297103509909e-05,1.9989977555201488e-19
39,2.0082675325834343,0.836778138576432,0.8367781385764309,1.1102230246251565e-15,0.27263023681443466,0.2726302368144337,9.43689570931383e-16,0.04300026580571059,0.043000265805710404,1.8735013540549517e-16,0.003289879563499308,0.003289879563499276,3.165870343657673e-17,0.00010604673450566033,0.00010604673450565849,1.8431436932253575e-18
