row,column,row_monomial,column_monomial,projector_entry,best_rational_entry
36,1,f1^4*f2,f0^4*f1,-0.14087060645916558,-0.1408706063456769
36,2,f1^4*f2,f0^4*f2,0.011451948659096123,0.011451948737499634
36,3,f1^4*f2,f0^4*f3,-0.03946496656696419,-0.03946496656041003
36,4,f1^4*f2,f0^3*f1^2,0.0033018443663394093,0.0033018445558739254
36,5,f1^4*f2,f0^3*f1*f2,0.007677347613756919,0.007677347751270224
36,6,f1^4*f2,f0^3*f1*f3,-0.031223744877520165,-0.031223744921148683
36,7,f1^4*f2,f0^3*f2^2,-0.014183864225921827,-0.01418386410977731
36,8,f1^4*f2,f0^3*f2*f3,0.002486973721191994,0.0024869742156268305
36,9,f1^4*f2,f0^3*f3^2,0.013190034263573982,0.013190034196384953
36,10,f1^4*f2,f0^2*f1^3,-0.24359115605146234,-0.2435911561627736
36,11,f1^4*f2,f0^2*f1^2*f2,0.06008381484971754,0.060083814813896394
36,12,f1^4*f2,f0^2*f1^2*f3,-0.02126809688564546,-0.02126809677523832
36,13,f1^4*f2,f0^2*f1*f2^2,0.002909283355446983,0.0029092832583972493
36,14,f1^4*f2,f0^2*f1*f2*f3,-0.014578500252939811,-0.014578500144137713
36,15,f1^4*f2,f0^2*f1*f3^2,0.034755819486081,0.03475581951441949
36,16,f1^4*f2,f0^2*f2^3,-0.04610175174749689,-0.04610175169905236
36,17,f1^4*f2,f0^2*f2^2*f3,0.018908496949981937,0.01890849693473519
36,18,f1^4*f2,f0^2*f2*f3^2,0.004201001435759342,0.004201001777346906
36,19,f1^4*f2,f0^2*f3^3,-0.049526292048963846,-0.049526292044714024
36,20,f1^4*f2,f0*f1^4,-0.06416202034975033,-0.06416202039150296
36,21,f1^4*f2,f0*f1^3*f2,0.004232704088840929,0.004232704062314059
36,22,f1^4*f2,f0*f1^3*f3,-0.037549208244717414,-0.03754920864465333
36,23,f1^4*f2,f0*f1^2*f2^2,-0.0017917653974549382,-0.0017917651934375076
36,24,f1^4*f2,f0*f1^2*f2*f3,0.002420125388784682,0.0024201254725996096
36,25,f1^4*f2,f0*f1^2*f3^2,-0.00043424845365338074,-0.00043424843246907307
