start_id,value,flux_norm,iteration_count,converged
462,0.3333333333333255,0.3333333333333256,42,True
463,0.33333333333332615,0.3333333333333261,54,True
464,0.33333333333332427,0.33333333333332427,57,True
465,0.33333333333332404,0.333333333333324,43,True
466,0.33333333333332366,0.33333333333332343,44,True
467,0.33333333333332255,0.3333333333333229,45,True
468,0.3333333333333279,0.333333333333328,53,True
469,0.33333333333332804,0.333333333333328,56,True
470,0.33333333333332754,0.3333333333333273,53,True
471,0.33333333333332543,0.3333333333333256,71,True
472,0.33333333333332466,0.33333333333332466,40,True
473,0.3333333333333249,0.333333333333325,44,True
474,0.33333333333332565,0.3333333333333259,44,True
475,0.3333333333333231,0.33333333333332305,42,True
476,0.3333333333333249,0.33333333333332493,56,True
477,0.333333333333328,0.3333333333333279,55,True
478,0.3333333333333239,0.3333333333333239,55,True
479,0.33333333333332604,0.33333333333332615,40,True
480,0.3333333333333251,0.333333333333325,50,True
481,0.3333333333333281,0.333333333333328,42,True
482,0.3333333333333255,0.3333333333333255,50,True
483,0.33333333333332704,0.3333333333333271,42,True
484,0.3333333333333265,0.33333333333332676,43,True
485,0.33333333333332704,0.3333333333333271,52,True
486,0.333333333333327,0.333333333333327,48,True
487,0.3333333333333255,0.3333333333333253,53,True
488,0.3333333333333245,0.3333333333333245,41,True
489,0.3333333333333263,0.33333333333332626,40,True
490,0.3333333333333262,0.3333333333333264,46,True
491,0.333333333333327,0.333333333333327,47,True
492,0.3333333333333253,0.33333333333332527,40,True
493,0.33333333333332305,0.333333333333323,60,True
494,0.3333333333333248,0.3333333333333247,42,True
495,0.3333333333333264,0.33333333333332626,47,True
496,0.33333333333332615,0.33333333333332604,42,True
497,0.33333333333332693,0.33333333333332704,53,True
498,0.3333333333333255,0.3333333333333255,53,True
499,0.3333333333333233,0.33333333333332327,47,True
500,0.33333333333332443,0.33333333333332454,39,True
501,0.3333333333333259,0.3333333333333261,56,True
502,0.33333333333332776,0.3333333333333278,49,True
503,0.3333333333333274,0.33333333333332726,44,True
504,0.3333333333333243,0.3333333333333242,49,True
505,0.33333333333332726,0.33333333333332743,47,True
506,0.3333333333333252,0.3333333333333251,43,True
507,0.333333333333328,0.3333333333333281,44,True
508,0.33333333333332626,0.33333333333332643,45,True
509,0.33333333333332366,0.33333333333332366,43,True
510,0.33333333333332343,0.3333333333333235,48,True
511,0.3333333333333256,0.3333333333333257,48,True
